Player ID,First Name,Last Name,Postion,Team Name
46396114,Richie,Guerin,,New York Knicks
46396115,Tom,Heinsohn,,Boston Celtics
46398148,Tommy,Kearns,,Philadelphia 76ers
46398149,Johnny,Green,,New York Knicks
46398150,Rudy,LaRusso,,Los Angeles Lakers
46398151,Tom,Hawkins,,Los Angeles Lakers
46399698,George,Blaney,,New York Knicks
46398152,William,Bell,,New York Knicks
46398153,Bailey,Howell,,Detroit Pistons
46398154,Bob,Ferry,,Atlanta Hawks
46398155,Wilt,Chamberlain,,Golden State Warriors
46398156,Gene,Guarilia,,Boston Celtics
46396610,John,Barber,,Atlanta Hawks
46396611,Lou,Tsioropoulos,,Boston Celtics
46396612,Phil,Jordon,,New York Knicks
46396613,Bob,Armstrong,,Golden State Warriors
46396614,Ron,Shavlik,,New York Knicks
46398157,John,Richter,,Boston Celtics
46398158,Dick,Barnett,,Philadelphia 76ers
46398159,Gary,Alcorn,,Detroit Pistons
46398160,Tony,Windis,,Detroit Pistons
46398161,Joe,Ruklick,,Golden State Warriors
46398162,Nick,Mantis,,Los Angeles Lakers
46398163,Bob,Anderegg,,New York Knicks
46398658,Cal,Ramsey,,New York Knicks
46399176,Frank,Radovich,,Boston Celtics
46399177,Lee,Shaffer,,Philadelphia 76ers
46399178,Bob,Sims,,Atlanta Hawks
46396615,Norm,Stewart,,Atlanta Hawks
46396616,Si,Green,,Sacramento Kings
46396617,Gary,Bergen,,New York Knicks
46396618,Jim,Ray,,Philadelphia 76ers
46396619,Hal,Lear,,Golden State Warriors
46396620,Forest,Able,,Philadelphia 76ers
46399179,Horace,Walker,,Washington Wizards
46395598,Jack,Twyman,,Sacramento Kings
46399180,Ted,Luckenbill,,Golden State Warriors
46399181,York,Larese,,Golden State Warriors
46399182,Joe,Buckhalter,,Sacramento Kings
46399183,Adrian,Smith,,Sacramento Kings
46399184,Howie,Carl,,Washington Wizards
46399185,Walt,Bellamy,,Washington Wizards
46399186,Dick,Eichhorst,,Atlanta Hawks
237,LeBron,James,F,Los Angeles Lakers
46403824,John,Wetzel,,Los Angeles Lakers
46403825,Plummer,Lott,,Oklahoma City Thunder
46403826,Tom,Workman,,Washington Wizards
46403827,Ron,Filipek,,Philadelphia 76ers
46403828,Nick,Jones,,Houston Rockets
46403829,Jay,Miller,,Atlanta Hawks
46405957,Bill,Zopf,,Milwaukee Bucks
46399699,Bill,Smith,,New York Knicks
46406955,Dennis,Stewart,,Washington Wizards
46406996,Travis,Grant,,Los Angeles Lakers
46399700,Doug,Kistler,,New York Knicks
46399701,Ron,Horn,,Atlanta Hawks
46409048,Bernie,Harris,,LA Clippers
46399702,Jimmy,Darrow,,Atlanta Hawks
46409049,Al,Carlson,,Oklahoma City Thunder
46399703,Chuck,Osborne,,Philadelphia 76ers
46399704,Ed,Burton,,New York Knicks
46409050,Charles,Kupec,,Los Angeles Lakers
46399705,George,H.,,Washington Wizards
46413079,Dennis,Boyd,,Detroit Pistons
46400724,Howie,Montgomery,,Golden State Warriors
46413080,Ray,Epps,,Golden State Warriors
46413081,Otis,Howard,,Detroit Pistons
46413082,Greg,Bunch,,New York Knicks
46405376,George,Reynolds,,Detroit Pistons
46405379,John,Arthurs,,Milwaukee Bucks
46405384,Dave,Scholz,,Philadelphia 76ers
46405385,Johnny,Baum,,Chicago Bulls
46405386,Bobby,Washington,,Cleveland Cavaliers
46405395,Jeff,Webb,,Milwaukee Bucks
46400725,Dave,Fedor,,Golden State Warriors
46400726,Jeff,Slade,,Washington Wizards
46400727,Danny,Doyle,,Detroit Pistons
46400728,Ralph,Wells,,Washington Wizards
46400729,Dave,Gunther,,Golden State Warriors
46400730,Gary,Hill,,Golden State Warriors
46405399,George,Johnson,,Washington Wizards
46405400,Gary,Zeller,,Washington Wizards
46400731,Rod,Thorn,,Washington Wizards
46400732,Don,Kojis,,Washington Wizards
46400733,Gus,Johnson,,Washington Wizards
46400734,Larry,Siegfried,,Boston Celtics
46400735,Nate,Thurmond,,Golden State Warriors
46400736,Reggie,Harding,,Detroit Pistons
46400737,Ken,Rohloff,,Atlanta Hawks
46400738,Gerry,Ward,,Atlanta Hawks
46405431,Ernie,Killum,,Los Angeles Lakers
46405434,Greg,Fillmore,,New York Knicks
46405460,Ralph,Ogden,,Golden State Warriors
46406454,Gary,Suiter,,Cleveland Cavaliers
17896017,Matt,Ryan,F,Minnesota Timberwolves
17896021,Jeremiah,Robinson-Earl,F,Oklahoma City Thunder
17896023,Josh,Christopher,G,Houston Rockets
17896024,Herbert,Jones,F,New Orleans Pelicans
38017620,Ochai,Agbaji,G,Utah Jazz
17896030,Chris,Duarte,G,Indiana Pacers
17896031,Nah'Shon,Hyland,G,LA Clippers
17896032,Kai,Jones,F-C,Charlotte Hornets
17896033,Miles,McBride,G,New York Knicks
17553992,Moses,Moody,G,Golden State Warriors
17896035,Isaiah,Jackson,F,Indiana Pacers
17896070,Usman,Garuba,F,Houston Rockets
46405402,Marv,Winkler,,Milwaukee Bucks
17896071,Isaiah,Livers,F,Detroit Pistons
46400739,Eddie,Miles,,Detroit Pistons
46400740,Jim,King,,Los Angeles Lakers
46400741,Art,Heyman,,New York Knicks
46400742,Tom,Hoover,,New York Knicks
46400743,Jay,Arnette,,Sacramento Kings
46400744,Jerry,Lucas,,Sacramento Kings
46400745,Tom,Thacker,,Sacramento Kings
46400746,Larry,Comley,,Washington Wizards
46400747,Mel,Gibson,,Los Angeles Lakers
17896073,Jalen,Suggs,G,Orlando Magic
666463,Jarrell,Brantley,F,Utah Jazz
17896075,Cade,Cunningham,G-F,Detroit Pistons
46406956,Edward,Davis,,Milwaukee Bucks
46406958,Fred,Boyd,,Philadelphia 76ers
46406961,Bernie,Fryer,,Portland Trail Blazers
46406962,Isaac,Stallworth,,Oklahoma City Thunder
46406963,Larry,Cannon,,Philadelphia 76ers
46406964,Charlie,Johnson,,Golden State Warriors
46406965,Vester,Marshall,,Oklahoma City Thunder
46406966,Gary,Melchionni,,Phoenix Suns
46404324,Jim,Reid,,Philadelphia 76ers
46404325,Ken,Wilburn,,Chicago Bulls
46404326,Jim,Burns,,Chicago Bulls
46404327,Jim,Caldwell,,New York Knicks
46406967,Bill,Chamberlain,,Phoenix Suns
46406968,Lloyd,Neal,,Portland Trail Blazers
46406969,Slick,Watts,,Oklahoma City Thunder
46406970,Derrek,Dickey,,Golden State Warriors
422,Ish,Smith,G,Denver Nuggets
46404328,Al,Jackson,,Sacramento Kings
46404329,George,Carter,,Detroit Pistons
46404330,Eldo,Garrett,,Los Angeles Lakers
46404331,Mike,Riordan,,New York Knicks
46404354,Bill,Hewitt,,Los Angeles Lakers
46405377,Charlie,Paulk,,Milwaukee Bucks
46405378,Doug,Sims,,Sacramento Kings
46405380,Dwight,Waller,,Atlanta Hawks
46405381,Ed,Biedenbach,,Phoenix Suns
46405382,Rod,Knowles,,Phoenix Suns
46405383,Cliff,Williams,,Detroit Pistons
46405387,Geoff,Petrie,,Portland Trail Blazers
46405390,Dave,Sorenson,,Cleveland Cavaliers
46405392,Ron,Knight,,Portland Trail Blazers
46405393,Larry,Mikan,,Cleveland Cavaliers
46405398,Joe,Cooke,,Cleveland Cavaliers
46405405,Greg,Howard,,Phoenix Suns
46405412,Jimmy,Collins,,Chicago Bulls
46406971,Larue,Martin,,Portland Trail Blazers
46406973,Mark,Sibley,,Portland Trail Blazers
46405955,Milt,Williams,,New York Knicks
666908,Max,Strus,G,Miami Heat
46405413,Harvey,Marlatt,,Detroit Pistons
46405414,Mike,Price,,New York Knicks
46405418,Joe,Thomas,,Phoenix Suns
46405419,Fred,Taylor,,Phoenix Suns
46405424,Rex,Morgan,,Boston Celtics
46405426,Levi,Fontaine,,Golden State Warriors
46405428,Tom,Black,,Sacramento Kings
46405429,Paul,Ruffner,,Chicago Bulls
46405430,Gary,Freeman,,Cleveland Cavaliers
46405432,Garfield,Smith,,Boston Celtics
46405436,Thomas,Barr,,Sacramento Kings
46405439,Willie,Williams,,Sacramento Kings
46405440,Walt,Gilmore,,Portland Trail Blazers
46405442,Greg,Hyder,,Sacramento Kings
206,Juancho,Hernangomez,F,Toronto Raptors
46405445,Bob,Arnzen,,Sacramento Kings
666860,Cameron,Reddish,F-G,Portland Trail Blazers
46406974,Bob,Verga,,Portland Trail Blazers
46406978,Tom,Ingelsby,,Atlanta Hawks
46406980,Mike,Macaluso,,LA Clippers
46406982,Steve,Bracey,,Atlanta Hawks
46406984,Rowland,Garrett,,Chicago Bulls
46406985,Ron,Riley,,Houston Rockets
46406986,Ed,Ratleff,,Houston Rockets
46406988,Jim,Price,,Los Angeles Lakers
46406992,Tom,Kozelko,,Washington Wizards
46406993,Steve,Downing,,Boston Celtics
46406994,Mike,D'Antoni,,Sacramento Kings
46406997,Larry,McNeill,,Sacramento Kings
46406998,Luke,Witte,,Cleveland Cavaliers
46406999,Emanuel,Leaks,,Washington Wizards
46407001,Nate,Hawthorne,,Los Angeles Lakers
46407003,Louie,Nelson,,Washington Wizards
46407004,Ernie,DiGregorio,,LA Clippers
46407005,E.C.,Coleman,,Houston Rockets
60,Tony,Bradley,C,Chicago Bulls
46407007,Ben,Kelso,,Detroit Pistons
46407011,Rod,Freeman,,Philadelphia 76ers
46407013,Tom,Riker,,New York Knicks
17896076,Evan,Mobley,F-C,Cleveland Cavaliers
17896078,Aaron,Wiggins,G,Oklahoma City Thunder
38017662,Isaiah,Mobley,F,Cleveland Cavaliers
38017663,E.J.,Liddell,F,New Orleans Pelicans
46405454,Herb,White,,Atlanta Hawks
46405455,Claude,English,,Portland Trail Blazers
46405456,Mike,Silliman,,LA Clippers
58,Chris,Boucher,F,Toronto Raptors
439,Daniel,Theis,F,Indiana Pacers
257,Maxi,Kleber,F,Dallas Mavericks
46404332,Harry,Barnes,,Houston Rockets
46404333,Rich,Johnson,,Boston Celtics
46404334,Stu,Lantz,,Houston Rockets
46404340,Shaler,Halimon,,Philadelphia 76ers
46404346,Rick,Adelman,,Houston Rockets
46404347,Fred,Foster,,Sacramento Kings
46404349,Pat,Frink,,Sacramento Kings
46404351,Gary,Gregor,,Phoenix Suns
46404357,Dick,Cunningham,,Milwaukee Bucks
46404363,Loy,Petersen,,Chicago Bulls
46404369,Barry,Orms,,Washington Wizards
46404374,Jay,Carty,,Los Angeles Lakers
46406957,Paul,McCracken,,Houston Rockets
46404377,Bob,Kauffman,,Oklahoma City Thunder
46406972,Paul,Stovall,,Phoenix Suns
46406975,Scott,English,,Phoenix Suns
46406976,John,Brisker,,Oklahoma City Thunder
46406977,Charles,Dudley,,Oklahoma City Thunder
46406979,Double,D,,Cleveland Cavaliers
110,Torrey,Craig,F,Phoenix Suns
8,Grayson,Allen,G,Milwaukee Bucks
3547095,Udoka,Azubuike,C-F,Utah Jazz
46404380,Rich,Niemann,,Milwaukee Bucks
46404381,Bob,Allen,,Golden State Warriors
46404382,Skip,Harlicka,,Atlanta Hawks
24,Marvin,Bagley III,F,Detroit Pistons
28,Mo,Bamba,C,Los Angeles Lakers
68,Troy,Brown Jr.,F,Los Angeles Lakers
73,Jalen,Brunson,G,New York Knicks
87,Jevon,Carter,G,Milwaukee Bucks
85,Wendell,Carter Jr.,F,Orlando Magic
128,Hamidou,Diallo,G,Detroit Pistons
131,Donte,DiVincenzo,G,Golden State Warriors
666564,Bruno,Fernando,F,Atlanta Hawks
175,Shai,Gilgeous-Alexander,G,Oklahoma City Thunder
180,Devonte',Graham,G,San Antonio Spurs
213,Aaron,Holiday,G,Atlanta Hawks
221,Kevin,Huerter,G,Sacramento Kings
46429879,Ryan,Robertson,,Sacramento Kings
666468,Oshae,Brissett,F,Indiana Pacers
666530,Terence,Davis,G,Sacramento Kings
46406981,Joby,Wright,,Oklahoma City Thunder
46406983,Eric,McWilliams,,Houston Rockets
46406987,Chuck,Terry,,Milwaukee Bucks
46406990,Frank,Russell,,Chicago Bulls
46406995,Bob,Nash,,Detroit Pistons
46407000,Justus,Thigpen,,Detroit Pistons
46407002,John,Tschogl,,Atlanta Hawks
46407008,Frank,Schade,,Sacramento Kings
46407009,Mike,Ratliff,,Sacramento Kings
46407010,Tommy,Patterson,,Washington Wizards
476,Robert,Williams III,C-F,Boston Celtics
397,Duncan,Robinson,F,Miami Heat
50927,Kendrick,Nunn,G,Washington Wizards
470,Yuta,Watanabe,G,Brooklyn Nets
46407012,Bob,Davis,,Portland Trail Blazers
17896022,Brandon,Boston Jr.,G,LA Clippers
46405388,Jim,McMillian,,Los Angeles Lakers
46405394,Eddie,Mast,,New York Knicks
46405437,Curtis,Perry,,Milwaukee Bucks
46406959,Phil,Hankinson,,Boston Celtics
46404350,Carlos,Ogden,,Philadelphia 76ers
46404352,Bob,Portman,,Golden State Warriors
46404353,Tom,Boerwinkle,,Chicago Bulls
46404355,Greg,Smith,,Milwaukee Bucks
46404356,Art,Harris,,Phoenix Suns
46404358,Al,Hairston,,Oklahoma City Thunder
46404359,Bernie,Williams,,Houston Rockets
46404360,Otto,Moore,,Detroit Pistons
46404361,Dale,Schlueter,,Golden State Warriors
46404362,Dave,Newmark,,Atlanta Hawks
46404364,Bob,Greacen,,Milwaukee Bucks
46404365,Steve,Kuberski,,Boston Celtics
46404366,Butch,Beard,,Atlanta Hawks
46404367,Lamar,Green,,Phoenix Suns
46406960,Russell,Lee,,Milwaukee Bucks
46406989,Mel,Davis,,New York Knicks
46406991,Harthorne,Wingo,,New York Knicks
46407006,Ken,Charles,,LA Clippers
46429880,Makhtar,N'diaye,,Memphis Grizzlies
285,Kevin,Love,F-C,Miami Heat
261,Luke,Kornet,F-C,Boston Celtics
3547280,Jay,Scrubb,G,Orlando Magic
18677954,Jared,Butler,G,Oklahoma City Thunder
3547287,Desmond,Bane,G,Memphis Grizzlies
17895966,Jalen,Green,G,Houston Rockets
17895967,Isaiah,Todd,F,Washington Wizards
3547295,Nathan,Knight,F-C,Minnesota Timberwolves
7155648,Anthony,Lamb,F,Golden State Warriors
3547298,Saben,Lee,G,Phoenix Suns
46404877,Luke,Rackley,,Sacramento Kings
46405389,Dean,Meminger,,New York Knicks
46405391,John,Vallely,,Houston Rockets
46405396,Rich,Rinaldi,,Washington Wizards
46405397,Curtis,Rowe,,Detroit Pistons
46405401,John,Hummer,,LA Clippers
46405403,Isaiah,Wilson,,Detroit Pistons
46405404,Pete,Cross,,Oklahoma City Thunder
46404368,Lee,Winfield,,Oklahoma City Thunder
46404370,Lucius,Allen,,Oklahoma City Thunder
46404372,Ron,Williams,,Golden State Warriors
46404373,Neal,Walk,,Phoenix Suns
46404375,Wally,Anderzunas,,Sacramento Kings
46404376,Norm,Van,,Sacramento Kings
46404378,Brian,Heaney,,Washington Wizards
46404379,Fred,Carter,,Washington Wizards
46405406,Tom,Payne,,Atlanta Hawks
46405407,Jake,Ford,,Oklahoma City Thunder
46405408,Dave,Wohl,,Philadelphia 76ers
46405409,Nate,Williams,,Sacramento Kings
46405410,Jim,Marsh,,Portland Trail Blazers
46405411,Al,Henry,,Philadelphia 76ers
46404335,Joe,Kennedy,,Oklahoma City Thunder
46404336,Bob,Quick,,Detroit Pistons
46404343,Connie,Hawkins,,Phoenix Suns
46404344,John,Trapp,,Houston Rockets
46404345,Zaid,Abdul-Aziz,,Milwaukee Bucks
46404348,Sam,Williams,,Milwaukee Bucks
46405415,Clarence,Glover,,Boston Celtics
46405416,Stan,Love,,Washington Wizards
46405417,Terry,Driscoll,,Washington Wizards
46405420,Don,Adams,,Atlanta Hawks
46405421,Cornell,Warner,,LA Clippers
46405422,Dick,Gibbs,,Houston Rockets
46405423,Fred,Hilton,,LA Clippers
46405425,Charlie,Yelverton,,Portland Trail Blazers
46405427,George,Trapp,,Atlanta Hawks
46405433,Jeff,Halliburton,,Atlanta Hawks
46405435,Jim,McDaniels,,Oklahoma City Thunder
46405438,Cliff,Meely,,Houston Rockets
46405441,Bob,Christian,,Atlanta Hawks
46405443,Willie,Norwood,,Detroit Pistons
46405444,Jackie,Dinkins,,Chicago Bulls
46405446,Gil,McGregor,,Sacramento Kings
46405447,Steve,Patterson,,Cleveland Cavaliers
46405448,Barry,Nelson,,Milwaukee Bucks
46405449,Kenny,McIntosh,,Chicago Bulls
46405450,Chuck,Lowery,,Milwaukee Bucks
46405451,Elmore,Smith,,LA Clippers
46405452,Howard,Porter,,Chicago Bulls
46405453,Dennis,Layton,,Phoenix Suns
46405457,Barry,Yates,,Philadelphia 76ers
46405458,Vic,Bartolome,,Golden State Warriors
46399197,Dave,Zeller,,Sacramento Kings
46399198,Gary,Phillips,,Boston Celtics
46399199,Robert,Nordmann,,Sacramento Kings
46399200,Stacey,Arceneaux,,Atlanta Hawks
46399201,Johnny,Egan,,Detroit Pistons
46399202,Sam,Stith,,New York Knicks
46399203,Jack,Turner,,Washington Wizards
46400200,Dave,DeBusschere,,Detroit Pistons
46400201,Dan,Swartz,,Boston Celtics
46449661,Jordan,Sibert,,Atlanta Hawks
167,Danilo,Gallinari,F,Boston Celtics
178,Eric,Gordon,G,LA Clippers
21,D.J.,Augustin,G,Houston Rockets
666476,Moses,Brown,C,Brooklyn Nets
27924547,Lindy,Waters III,F,Oklahoma City Thunder
18677986,Trey,Murphy III,F,New Orleans Pelicans
17896025,Jaden,Springer,G,Philadelphia 76ers
17896026,Franz,Wagner,F,Orlando Magic
46404337,Rick,Roberson,,Los Angeles Lakers
46404338,Wilmer,Hosket,,New York Knicks
46404339,Mike,Lynn,,Los Angeles Lakers
46404341,Willie,McCarter,,Los Angeles Lakers
46404342,Johnny,Warren,,New York Knicks
46404371,Don,May,,New York Knicks
46405459,Odis,Allison,,Golden State Warriors
46409545,Ed,Searcy,,Boston Celtics
46409546,Ken,Boyd,,Utah Jazz
46409547,Larry,Fogle,,New York Knicks
46409548,Ken,Mayfield,,New York Knicks
46409549,Perry,Warbington,,Philadelphia 76ers
46409550,Greg,Lee,,Portland Trail Blazers
46409551,Stan,Washington,,Washington Wizards
46409552,Roland,Taylor,,Denver Nuggets
46409553,"Ted,",Hound,,Denver Nuggets
46409554,Phil,Sellers,,Detroit Pistons
46400202,Enoch,Olsen,,Sacramento Kings
46400203,John,Barnhill,,Atlanta Hawks
46400204,Charles,Vaughn,,Atlanta Hawks
46400205,John,Havlicek,,Boston Celtics
46400206,Len,Chappell,,Philadelphia 76ers
46400207,Bill,Bridges,,Atlanta Hawks
46400208,Gene,Tormohlen,,Atlanta Hawks
46400209,John,Rudometkin,,New York Knicks
46400210,Ben,Warley,,Philadelphia 76ers
46400211,Bob,Duffy,,Atlanta Hawks
46400212,Zelmo,Beaty,,Atlanta Hawks
46400213,Kevin,Loughery,,Detroit Pistons
46400214,Charlie,Hardnett,,Washington Wizards
666821,KZ,Okpala,F,Sacramento Kings
46400215,Johnny,Cox,,Washington Wizards
46399187,Donnie,Butcher,,New York Knicks
47957121,Justin,Minaya,F,Portland Trail Blazers
46399188,Tom,Meschery,,Golden State Warriors
46399189,Wayne,Yates,,Los Angeles Lakers
44477062,Jamaree,Bouyea,G,Washington Wizards
46399190,Ray,Scott,,Detroit Pistons
46399191,Cleo,Hill,,Atlanta Hawks
46399192,Paul,Neumann,,Philadelphia 76ers
46399193,Ronald,Martin,,New York Knicks
46399194,Cleveland,Buckner,,New York Knicks
46399195,Bob,Wiesenhahn,,Sacramento Kings
46399196,Al,Butler,,New York Knicks
46400216,Don,Nelson,,Washington Wizards
46400217,Terry,Dischinger,,Washington Wizards
46400218,Leroy,Ellis,,Los Angeles Lakers
46400219,Wayne,Hightower,,Golden State Warriors
46400220,Bill,McGill,,Washington Wizards
46400221,Gene,Wiley,,Los Angeles Lakers
46400222,Chet,Walker,,Philadelphia 76ers
46409555,Ira,Terrell,,Phoenix Suns
46409556,William,Averitt,,LA Clippers
46409557,Chuck,Williams,,LA Clippers
46409558,Robin,Jones,,Portland Trail Blazers
46409559,Eddie,Owens,,LA Clippers
46409560,Luther,Burden,,New York Knicks
46409561,Monte,Towe,,Denver Nuggets
46409563,Byron,Beck,,Denver Nuggets
46409567,Lou,Dampier,,San Antonio Spurs
46400223,Tom,Stith,,New York Knicks
46400224,Jack,Foley,,New York Knicks
46400225,Hubie,White,,Golden State Warriors
46400226,Paul,Hogue,,New York Knicks
46400227,Porter,Meriwether,,Philadelphia 76ers
46400228,Mel,Nowell,,Washington Wizards
46400229,Dan,Tieman,,Sacramento Kings
46398679,Jackie,Moreland,,Detroit Pistons
46398680,Ron,Johnson,,Los Angeles Lakers
46398681,William,Kennedy,,Golden State Warriors
46401761,Jeff,Mullins,,Atlanta Hawks
219,Al,Horford,C-F,Boston Celtics
104,Mike,Conley,G,Minnesota Timberwolves
666609,Rui,Hachimura,F,Los Angeles Lakers
19465326,Jock,Landale,C,Phoenix Suns
166,Wenyen,Gabriel,F,Los Angeles Lakers
17895968,Daishen,Nix,F,Houston Rockets
17553979,Jonathan,Kuminga,F,Golden State Warriors
3547294,Kenyon,Martin Jr.,F,Houston Rockets
46409562,Al,Fleming,,Oklahoma City Thunder
46409564,Joe,Pace,,Washington Wizards
46409565,Phil,Walker,,Washington Wizards
3547299,Sam,Merrill,G,Cleveland Cavaliers
17895983,Ayo,Dosunmu,G,Chicago Bulls
4197387,Vit,Krejci,G,Atlanta Hawks
4197388,Marko,Simonovic,C,Chicago Bulls
46401242,Jerry,Greenspan,,Philadelphia 76ers
46401243,John,Windsor,,Golden State Warriors
46401244,Mel,Peterson,,Washington Wizards
46401245,Jerry,Harkness,,New York Knicks
46401246,Roger,Strickland,,Washington Wizards
46401247,Larry,Jones,,Philadelphia 76ers
46401248,Emmette,Bryant,,New York Knicks
46401249,Steve,Courtin,,Philadelphia 76ers
46401250,Lucious,Jackson,,Philadelphia 76ers
46401251,Barry,Kramer,,New York Knicks
46401252,John,Thompson,,Boston Celtics
46401253,George,Wilson,,Sacramento Kings
46401254,Happy,Hairston,,Sacramento Kings
46401255,Ron,Bonham,,Boston Celtics
46401256,Gary,Bradds,,Washington Wizards
46401257,Mel,Counts,,Boston Celtics
46401258,Howard,Komives,,New York Knicks
46401259,Willis,Reed,,New York Knicks
46401260,Jim,Barnes,,New York Knicks
46401261,Wali,Jones,,Washington Wizards
46401262,Mccoy,McLemore,,Golden State Warriors
3547301,Jae'Sean,Tate,F,Houston Rockets
46401263,Bud,Koper,,Golden State Warriors
3547302,Anthony,Gill,F,Washington Wizards
17895994,Xavier,Sneed,F,Charlotte Hornets
46401264,Charles,Nash,,Golden State Warriors
46401265,Walt,Hazzard,,Los Angeles Lakers
46401266,Joe,Caldwell,,Detroit Pistons
46398659,Wayne,Stevens,,Sacramento Kings
46398660,Bobby,Smith,,Los Angeles Lakers
46398661,Maury,King,,Boston Celtics
46398662,Jerry,West,,Los Angeles Lakers
38017607,Kevon,Harris,G,Orlando Magic
17896027,Ziaire,Williams,G-F,Memphis Grizzlies
38017656,Scotty,Pippen Jr.,G,Los Angeles Lakers
46398663,George,Lee,,Detroit Pistons
46398664,Harvey,Halbrook,,Philadelphia 76ers
46398665,Bob,Boozer,,Sacramento Kings
46398666,Darrall,Imhoff,,New York Knicks
46398667,Bob,McNeill,,New York Knicks
38017694,Jalen,Duren,C,Detroit Pistons
46398668,Thomas,Sanders,,Boston Celtics
46398669,Dave,Budd,,New York Knicks
46398670,Oscar,Robertson,,Sacramento Kings
46398671,Joe,Roberts,,Philadelphia 76ers
46398672,Don,Ohl,,Detroit Pistons
46398673,Howie,Jolliff,,Los Angeles Lakers
46398674,Ralph,Davis,,Sacramento Kings
46398675,Fred,LaCour,,Atlanta Hawks
46398676,Alvin,Attles,,Golden State Warriors
46398677,Willie,Jones,,Detroit Pistons
46398678,Lenny,Wilkens,,Atlanta Hawks
46394513,Jim,Brasco,,Philadelphia 76ers
46410090,Tom,Barker,,Atlanta Hawks
283,Brook,Lopez,C,Milwaukee Bucks
284,Robin,Lopez,C,Cleveland Cavaliers
306,JaVale,McGee,C,Dallas Mavericks
33,Nicolas,Batum,F-G,LA Clippers
46393987,John,Pilch,,Los Angeles Lakers
46393988,Don,Savage,,Philadelphia 76ers
46393989,John,McConathy,,Atlanta Hawks
46393990,Jerry,Fowler,,Atlanta Hawks
46393991,Elmer,Behnke,,Atlanta Hawks
46393992,Zeke,Sinicola,,Detroit Pistons
46393993,Paul,McConnell,,Atlanta Hawks
46393994,Al,Masino,,Atlanta Hawks
46393995,Gene,Rhodes,,Indianapolis Olympians
46393996,Robert,Zawoluk,,Indianapolis Olympians
46393997,Jim,Holstein,,Los Angeles Lakers
46393998,Don,Meineke,,Detroit Pistons
46393999,Don,Henriksen,,Baltimore Bullets
46394000,Dick,Bunt,,Baltimore Bullets
46394001,Eddie,Miller,,Baltimore Bullets
46394002,Jim,Baechtold,,Baltimore Bullets
46394003,Francis,Mahoney,,Boston Celtics
46394004,Bob,Priddy,,Baltimore Bullets
46394005,Dick,Surhoff,,New York Knicks
46394006,Bob,Lochmueller,,Philadelphia 76ers
46394007,Sherwin,Raiken,,New York Knicks
46394008,Danny,Finn,,Golden State Warriors
432,Edmond,Sumner,G,Brooklyn Nets
66,Dillon,Brooks,G-F,Memphis Grizzlies
74,Thomas,Bryant,C,Denver Nuggets
330,Monte,Morris,G,Washington Wizards
2202,Kobi,Simmons,,Charlotte Hornets
46409568,Butch,Feher,,Phoenix Suns
46409569,Willie,Wise,,Denver Nuggets
46409572,Andy,Walker,,Utah Jazz
666489,Vlatko,Cancar,F,Denver Nuggets
46394009,Jim,Mooney,,Golden State Warriors
46394010,Mark,Workman,,Golden State Warriors
46394011,Jack,McMahon,,Sacramento Kings
46394012,Ralph,Polson,,Golden State Warriors
46394013,Bill,Mlkvy,,Golden State Warriors
46394014,Gene,Conley,,Boston Celtics
46394015,Dick,Groat,,Detroit Pistons
46394016,George,McLeod,,Baltimore Bullets
46394017,Jack,McCloskey,,Golden State Warriors
46394018,Mike,O'Neill,,Atlanta Hawks
46409573,Mo,Howard,,Utah Jazz
46409574,Bo,Lamar,,Los Angeles Lakers
46409576,Henry,Ward,,San Antonio Spurs
46409577,Johnny,Neumann,,Los Angeles Lakers
46409580,Phil,Hicks,,Chicago Bulls
46409584,Marv,Roberts,,Los Angeles Lakers
46409588,George,Karl,,San Antonio Spurs
46409593,Mike,Barr,,Sacramento Kings
46409595,Marshall,Rogers,,Golden State Warriors
666767,Jordan,McLaughlin,G,Minnesota Timberwolves
1603383,Gabe,Vincent,G,Miami Heat
147,Drew,Eubanks,F,Portland Trail Blazers
666925,Juan,Toscano-Anderson,F,Utah Jazz
3092,Haywood,Highsmith,,Miami Heat
666511,Amir,Coffey,G,LA Clippers
3547163,Mamadi,Diakite,F,Cleveland Cavaliers
44477024,Stanley,Umude,G,Detroit Pistons
48248491,Chance,Comanche,C,Portland Trail Blazers
3547289,Skylar,Mays,G,Portland Trail Blazers
666675,DaQuan,Jeffries,F,New York Knicks
666743,Terance,Mann,G,LA Clippers
38017507,Andrew,Nembhard,G-F,Indiana Pacers
24102469,Malcolm,Hill,F,Chicago Bulls
211,George,Hill,G,Indiana Pacers
250,DeAndre,Jordan,C,Denver Nuggets
136,Goran,Dragic,G,Milwaukee Bucks
189,Blake,Griffin,F,Boston Celtics
192,James,Harden,G,Philadelphia 76ers
404,Ricky,Rubio,G,Cleveland Cavaliers
231,Jaren,Jackson Jr.,F-C,Memphis Grizzlies
259,Kevin,Knox,F,Portland Trail Blazers
666748,Cody,Martin,F,Charlotte Hornets
399,Mitchell,Robinson,C,New York Knicks
413,Collin,Sexton,G,Utah Jazz
414,Landry,Shamet,G,Phoenix Suns
419,Anfernee,Simons,G,Portland Trail Blazers
3089,Gary,Trent Jr.,,Toronto Raptors
457,Jarred,Vanderbilt,F,Los Angeles Lakers
462,Moritz,Wagner,C,Orlando Magic
464,Lonnie,Walker IV,G,Los Angeles Lakers
